ori,trip,f_size,mrt_km_o,cycle_km_o,smooth_entro_o,ori_far_pc1,ori_far_pc2
7148,167,55.13636364,1.78,0,0.758488878,-0.970691748,-0.082561805
7150,74,22.40909091,2.4,0,0.178103594,-0.823993885,-0.071954163
7151,92,18.95454545,1.95,0.31,0.534310781,-1.414225802,-0.114633509
7152,125,20.81818182,2.21,0.12,0.516078542,-1.305397629,-0.136409131
7252,74,12.5,1.05,0.79,0.755846038,-1.678594859,-0.133749891
7253,64,10.13636364,0.55,0.25,0.534310781,-0.984977654,-0.083594811
7254,149,16.54545455,0.74,0,0.556138489,-0.150607468,0.108060067
7258,96,12.22727273,0.77,0,0.544584748,1.04182699,-0.764052321
7259,139,18.27272727,0.72,0,0.458489248,2.131539763,-1.597859948
7284,62,5.454545455,2.33,0,0.472649937,0.922653075,-0.67286488
7287,98,14.54545455,1.4,0,0.542121726,-0.203083838,0.621789249
7290,98,8.090909091,1.67,0.07,0.58407717,0.031045105,-0.002531889
7302,93,15.54545455,0.67,0,0.542121726,1.126477938,-0.8144654
7304,148,20.81818182,0.33,0,0.626318232,0.405347161,-0.101478694
7305,68,12.77272727,0.73,0,0.378034895,1.380066959,-1.030316305
7306,96,21.54545455,0.96,0,0.675454539,-0.321895357,-0.589050362
7321,74,10.54545455,2.28,0,0.393006029,0.044546263,-0.139832924
7322,140,22.81818182,2.07,0,0.607594305,-0.533189235,-0.050926238
7323,95,16.04545455,1.69,0,0.684604601,-0.085148748,-0.147163854
7327,125,26.22727273,1.37,0.12,0.327103576,-0.882111655,-0.076156627
7330,166,61.5,2.29,0,0.356207187,-1.678343596,-0.133731722
7331,108,26.59090909,2.69,0,0.535244189,-0.940497849,-0.080378501
7332,148,28.22727273,2.54,0,0.689709738,0.845820905,-0.743090573
7433,70,9.318181818,0.84,0,0.686491859,-0.27439106,-0.244341626
7463,63,9.5,1.7,0,0.67880233,-0.460070848,-0.437661214
7464,112,10.40909091,1.6,0,0.599440293,-0.14071774,-0.31746206
7469,118,22.18181818,1.16,0,0.327103576,-1.604885772,-0.299056172
7477,80,17.18181818,1.23,0,0.378034895,1.336717844,-0.989691819
7482,61,6.409090909,0.63,0,0.534310781,1.526996556,-1.135286003
7483,72,8.363636364,0.56,0,0.665101626,0.089470919,-0.591992996
7484,84,10.5,1.6,0,0.370758993,-0.595104967,-0.427473343
7486,68,15.22727273,1.36,0,0.576054549,-0.902246283,0.332734619
7500,163,19.72727273,2.07,0,0.534310781,1.248596564,-0.922264698
7501,106,25.81818182,1.94,0,0.519758975,1.125733061,-1.736862478
7505,63,7.818181818,1,0,0.534310781,-0.546900592,-0.051917699
7506,141,20.77272727,0.69,0.29,0.717258449,-2.038087133,0.003362629
7510,123,35.77272727,2.49,0.08,0.341655382,-0.57524958,-0.053967599
7511,177,31.90909091,2.12,0,0.536177597,-1.370739228,-0.111489019
7614,67,10.22727273,0.7,0,0.519758975,1.141830771,-1.401349356
7617,83,26.18181818,1.48,0,0.193621561,1.590399466,-1.183799548
7618,101,25.36363636,1.71,0,0.22096788,0.281962611,-0.182632399
7645,93,23.27272727,1.14,0,0.56627175,0.524774164,-0.557911787
7648,77,10.68181818,1.38,0,0.294640111,-0.78890068,-0.162595292
7649,128,14.31818182,0.81,0,0.163551788,-0.8281424,-0.134199637
7650,158,16.5,0.69,0,0.327103576,-0.875546829,0.251846661
7651,100,12.13636364,0.87,0,0.339976251,0.186470197,0.378652563
7656,134,30.04545455,0.97,0,0.250349368,1.124131298,-1.083327282
7657,155,33.77272727,1,0,0.231542658,-0.936435151,-0.394866369
7658,165,22.27272727,1.11,0,0.53746623,-1.837277902,-0.145224175
7659,96,11.63636364,0.81,0,0.267155391,-0.681003715,-0.142960139
7665,97,14.22727273,1.09,0,0.488342455,-1.287836132,-0.154025398
7680,67,9.727272727,2.36,0,0.267155391,0.05381169,-0.008480523
7687,175,26,0.72,0,0.684604601,-1.218573095,-0.100485969
7690,181,50.72727273,1.79,0.17,0.327103576,-0.878465511,-0.075892976
7692,165,33.81818182,2.52,0,0.470880289,-0.635746555,-0.129911516
7776,64,12.13636364,2.37,0,0.675177132,-2.674479829,-0.205761787
7781,87,13.54545455,1.89,0,0.587749845,-1.900610657,-0.149803731
7784,69,15.27272727,2.18,0,0.488342455,-2.245546159,-0.154136818
7793,70,6.909090909,0.52,0,0.493144452,-0.202548717,0.557078857
7795,112,16.18181818,1,0,0.638494704,0.29901388,-0.79357563
7796,115,31.63636364,1.73,0,0.35182317,1.453646026,-1.066151952
7824,60,8.636363636,1.05,0,0.327103576,1.276200849,-0.788887153
7825,130,21.68181818,0.83,0,0.776336313,1.226829453,-0.838335443
7827,77,10.40909091,1.05,0,0.288983099,1.15166151,-0.752482445
7829,78,9.090909091,0.96,0,0,1.502935609,-1.116875462
7831,127,19.27272727,0.7,0,0.356207187,0.542142278,1.176000024
7837,186,51.31818182,1.01,0,0.617849083,-1.799845457,-0.142517455
7838,175,20.68181818,1.01,0,0.734927564,-0.630868057,0.85683754
7839,86,9.590909091,0.6,0,0.327839053,-0.635108446,-0.538646712
7841,66,7.136363636,0.88,0,0.812052952,-0.57036355,0.161679241
7843,62,10.72727273,1.66,0,0,-1.271824996,-0.225787712
7844,68,15.81818182,1.67,0,0,-1.922619087,-0.153062391
7845,88,13.86363636,1.5,0,0.575363753,-1.19728491,-0.098946632
7860,112,17.90909091,2.25,0.04,0.279791946,-0.597381554,-0.055567949
7861,122,24.27272727,2.11,0.11,0.356207187,-1.533856694,-0.123283953
7867,95,13.31818182,0.93,0.31,0.327103576,-1.475905649,-0.119093545
7872,146,40.04545455,2.43,0,0.684604601,-0.694791694,-0.062611623
7953,64,10.86363636,2.09,0.13,0.683310763,0.530780403,-1.210235626
7954,134,24.68181818,2.02,0.43,0.766476139,0.451650746,-0.453313201
7955,86,17.04545455,2.17,0.31,0.770349378,-0.153162908,0.311110438
7956,85,12.18181818,1.63,0,0.708059161,-1.239923138,0.136569397
7961,106,16.04545455,1.16,0,0.521043925,-1.769113684,-0.140295257
7962,148,24,1.2,0,0.746051792,-1.568684592,-0.12580234
7963,111,16,1.18,0,0.683310763,-1.145611199,-0.062720063
7964,145,22.68181818,1.71,0,0.721817939,-1.029410135,-0.086807699
7965,105,17.81818182,1.31,0,0,-0.857026954,0.134880774
7966,126,36.18181818,1.34,0,0.516078542,-1.250490648,-0.10279391
7971,83,19.40909091,1.11,0,0.756129422,-0.851872627,-0.073970059
7972,87,13.45454545,0.96,0,0.327103576,-1.250058704,0.060548822
7974,137,13.09090909,0.41,0,0.575036246,-0.210875493,-0.027619908
7977,143,29.5,1.55,0,0.436138101,-0.620393764,-0.05723195
8005,74,11.81818182,0.57,0,0.728956403,0.29797213,-0.081835684
8008,62,7.5,0.77,0,0.436138101,1.359011059,-0.977170891
8011,173,25.09090909,0.74,0,0.623362577,-1.948001773,0.203270858
8012,132,21.40909091,0.8,0,0.774236718,-0.242279517,-0.001243386
8015,96,23.95454545,1.53,0,0,2.361569485,-1.68944113
8017,104,17.59090909,1.1,0,0.63007845,-0.557963283,-0.318267905
8020,87,13.45454545,0.49,0,0.590499874,-1.265216987,-0.226617895
8039,132,25.22727273,2.62,0,0.672490139,1.993186708,-1.491997344
8040,111,19.72727273,2.16,0.13,0.559583892,-1.276010779,-0.173283728
8043,123,26.09090909,1.01,0.31,0.712414374,-1.712062979,-0.126820707
8044,138,26.77272727,0.83,0.27,0.356207187,-1.717170943,-0.136539306
8045,75,7.909090909,0.42,0,0.327103576,-0.879674672,-0.07598041
8046,126,18.68181818,0.77,0,0.266250419,-1.445394365,-0.116887291
8047,144,19.95454545,1.38,0,0.697862569,-1.452427556,0.108473445
8048,75,13.27272727,1.39,0,0.30744975,-1.103673697,-0.092177657
8049,156,32.63636364,1.73,0,0.356207187,-1.776480883,-0.140827976
8050,106,29.09090909,1.3,0,0.327103576,0.481926902,-0.682307016
8133,67,11.95454545,1.84,0,0.47023337,-1.568098892,-0.125759988
8134,148,21.45454545,1.55,0.92,0.600378415,-1.981220611,-0.042660744
8135,131,16.72727273,1.65,0.38,0.327103576,-0.825313317,-0.021828392
8136,62,8.727272727,1.65,0,0.613909068,-0.285809566,-0.016236982
8138,78,11.27272727,1.49,0,0.534310781,-0.826786597,-0.072156102
8139,94,13.63636364,1.71,0,0.608029,-0.334969522,1.253559922
8140,67,10.90909091,1.7,0,0.399638851,-1.427101189,-0.115564521
8141,90,17.81818182,0.95,0,0.327103576,-1.650461236,0.078808996
8142,91,11.77272727,0.72,0,0.356207187,-2.096521919,-0.163969967
8143,74,9.772727273,1.31,0,0.341655381,0.584337396,-1.192800333
8144,80,10.72727273,1.61,0,0.720113747,-0.810595676,-0.070985346
8145,117,17.40909091,1.14,0,0,-0.050073488,0.409557283
8146,137,21.86363636,0.92,0,0.462640092,-0.76252398,0.011199418
8147,98,23.18181818,1.23,0,0.530223408,-1.395489367,-0.401712883
8151,112,18.86363636,1.3,0,0.62904669,-0.895310478,-0.077111027
8152,169,20.59090909,1.01,0,0.163551788,-1.449313203,-0.11717066
8154,71,11,0.95,0,0.451069911,-0.625959681,-0.057634418
8155,160,26.63636364,1.16,0,0.178103594,-0.463361263,-0.504674809
8157,130,17.59090909,1.7,0,0.683310763,-0.495617267,-0.04820943
8158,93,11.31818182,1.82,0,0,0.145761496,-0.078416378
8187,109,11.90909091,0.36,0,0.235630336,0.346196742,0.846505393
8188,66,6.318181818,0.67,0,0.218069051,0.602513037,-0.427905646
8189,69,7.227272727,1.05,0,0.534310781,-0.578564419,-0.054275338
8190,104,12.5,1.09,0,0.479523759,-1.999433409,-0.075449009
8191,79,10.04545455,0.86,0,0.311681289,-1.052032685,-0.667082007
8193,60,14.40909091,1.31,0,0.244171228,-0.517999144,-0.049827851
8197,85,8.772727273,0.87,0,0.697862569,1.009117932,-0.706281212
8199,76,9.454545455,0.62,0,0.523004126,-1.020964904,-0.148783242
8201,61,14.86363636,1.13,0,0.231542658,1.50665004,-1.110160083
8220,86,9.954545455,2.6,0,0.584259552,0.382903096,2.246885509
8223,142,26.18181818,1.62,0.1,0.715206351,-1.180192075,-0.054628629
8224,153,21.54545455,1.13,0.2,0.327103576,-1.536958221,-0.123508223
8225,141,19.86363636,0.88,0.02,0.601773482,-1.085779739,-0.090883754
8226,99,13.59090909,1.05,0,0.366682153,-1.586202248,-0.103529366
8227,93,14.5,1.24,0,0.551610063,-1.182496221,-0.067453362
8228,94,18.81818182,1.59,0,0.49113259,-1.454584291,-0.117551809
8229,78,9.363636364,0.62,0.14,0.544032595,-1.160818079,-0.096309736
8230,134,15.13636364,0.84,0.25,0.778919804,0.717626769,-1.316988411
8312,59,9,1.28,0,0.696281497,-1.865473917,-0.147263013
8313,77,13.63636364,1.38,0,0.257155976,-1.847338,-0.145951615
8314,69,9.909090909,1.53,0.09,0.257155976,-1.875044256,-0.147955039
8315,98,13.13636364,1.31,0.31,0.656265789,-2.638686449,-0.203173587
8316,107,15.45454545,1.27,0,0.519758975,-3.758630129,-0.284156101
8317,121,16.18181818,0.95,0,0.694679554,-2.311040828,-0.179481712
8318,62,9.863636364,1.25,0,0.445839305,-0.436250851,-0.043916677
8319,131,25.54545455,1.25,0,0.694679554,-0.614364508,0.277420968
8320,103,17.95454545,1.32,0,0.257155976,-0.183870311,-0.019404739
8321,94,14,1.04,0,0.519758975,1.46343313,-1.317142176
8323,171,25.63636364,0.28,0.28,0,2.109966638,-1.590633789
8325,111,8,0.69,0,0,0.057252442,0.00016261
8327,110,14.72727273,0.91,0,0.484785175,0.406453216,-0.77748061
8328,100,16,0.83,0,0.476130208,-1.183222793,-0.124903887
8329,79,13.45454545,1.13,0,0.505656156,-1.097983372,-0.091766192
8332,160,22.04545455,1.65,0,0,-0.144501913,-0.022820471
8333,116,16.09090909,1.34,0,0.468170404,-0.594674964,-0.055372237
8335,108,37.59090909,1.58,0,0.356207187,-0.485495206,-0.047477509
8336,153,24.72727273,1.3,0,0.327103576,-2.194161214,-0.171030211
8337,72,14.13636364,1.91,0,0.356207187,-2.07554928,-0.162453447
8371,92,16.27272727,1.15,0,0.342302301,-1.447634577,-0.117049279
8372,152,28.09090909,1.62,0,0.676342888,-1.608820979,-0.12870458
8373,153,24,1.56,0,0.318792801,-0.152409986,-0.023392299
8381,138,30.5,0.58,0,0.359942557,1.334871981,-0.988279434
8401,66,7.272727273,2.31,0,0.657714965,1.415029657,3.977209208
8402,99,14.63636364,1.94,0,0.308993934,0.306789329,1.477690925
8404,102,12.04545455,1.35,0,0.49113259,-0.229401183,1.086608386
8406,68,13.18181818,1.54,0,0.733364305,1.368057759,-1.094718601
8408,115,10.68181818,1.99,0.22,0.575054798,-1.40553061,-0.114004765
8409,76,10.36363636,0.31,0.44,0.731858004,-1.504733769,-0.030859339
8410,99,14.09090909,0.56,0.5,0.67880233,-1.068265578,-0.089617315
8492,133,17.13636364,1.21,0,0.708095947,-1.129182902,-0.094022213
8493,132,18.13636364,0.92,0,0.462640092,-1.814820155,-0.143600267
8494,153,23.22727273,0.84,0,0.674999988,-3.545353523,-0.268734186
8496,110,12.77272727,0.95,0,0.656265789,-2.553242818,-0.196995205
8497,134,19.36363636,0.74,0,0.654248487,-2.570756865,-0.187246849
8499,98,13.63636364,0.83,0,0.347339777,0.849240133,-0.616692031
8500,90,9.863636364,1.01,0,0.128577988,0.02194978,-0.01078444
8501,70,9.227272727,1.65,0,0.257155976,3.104363865,-2.342228719
8508,146,16.95454545,1.07,0,0.587527233,-1.080064517,-0.221816631
8509,126,16.59090909,1,0,0.770112166,-1.853546753,-0.146400566
8510,67,9.863636364,1.49,0,0.327103576,-1.481980436,-0.11953281
8511,118,15.22727273,1.4,0,0.327103576,-0.933900818,-0.079901473
8512,71,13.54545455,1.85,0,0.33680478,-0.679198204,-0.061484067
8515,79,20.95454545,2.06,0,0.493921935,-0.181863073,0.212009734
8523,83,12.31818182,0.16,0,0.713019987,0.545390867,1.398869884
8549,169,22.5,0.88,0,0.653328292,-1.18811343,-0.089719915
8550,123,28.04545455,0.46,0,0.519758975,-0.669505427,0.22494848
8552,80,14.13636364,1.36,0,0.288983099,-0.701964101,-0.063130256
8562,100,14.72727273,0.9,0,0.348931285,1.342733164,-0.994279412
8563,91,9.318181818,0.75,0,0.257155976,0.507387595,0.684606813
8587,73,7.5,1.08,0,0.488342455,-0.449866941,0.271585452
8588,86,9.318181818,0.68,0.43,0.658977005,-0.491330993,0.799011468
8590,66,8.636363636,0.63,0.56,0.534310781,0.94381934,-1.439453088
8672,62,7.181818182,1.72,0,0.519758975,-0.211672728,-0.364301436
8673,114,15.86363636,0.73,0,0.327103576,-2.127581811,-0.166215891
8675,167,22,0.84,0,0.521417381,-3.479912761,-0.264002201
8681,126,14.04545455,1.35,0.05,0.534310781,1.342711441,-0.994277896
8682,185,33.59090909,1.36,0.32,0.356207187,-1.933678123,-0.338469409
8683,70,9.454545455,0.93,0.18,0.665264615,-1.790956936,-0.343649875
8687,110,11.95454545,0.53,0,0.306333389,-0.097260202,-0.031373349
8688,149,17.72727273,0.95,0,0.67880233,-0.688267126,0.107557227
8689,82,11.54545455,1.51,0,0.67880233,-1.421012932,-0.115124283
8690,99,10.40909091,1.08,0,0.782644085,-1.295101405,-0.106019689
8691,93,13.68181818,1.95,0,0.511342721,-0.833862736,-0.072667774
8692,108,14.59090909,1.77,0,0.673609559,-0.667061628,-0.060606477
8697,60,9.545454545,2.38,0,0.336850997,0.852483787,-0.619173954
8702,68,6.863636364,0.41,0,0.61382742,-1.831560109,-0.171236661
8703,73,8.136363636,0.28,0,0.703367336,-0.12504171,0.135598041
8728,70,9.636363636,0.52,0,0.673480691,-0.325905718,-0.008722064
8729,88,11.18181818,0.41,0,0.639298118,-0.518328902,-0.612408215
8730,80,9.136363636,0.52,0,0.534310781,-1.412801643,-0.114530529
8731,86,13.86363636,0.73,0,0.327103576,-0.659208583,0.284427941
8732,159,22.81818182,1.14,0,0.542121726,-0.442998688,-0.044404609
8733,134,30.72727273,1.54,0,0.445839305,-1.181493943,0.118152947
8734,71,16.81818182,1.77,0,0.356207187,-0.019107417,0.206008874
8738,77,8.227272727,0.02,0,0,0.554502529,-0.391169793
8757,62,12.59090909,3.07,0,0.77019982,-0.164823369,-0.090383211
8761,76,9.045454545,2.24,0,0.654207152,0.070208101,-0.020605734
8762,82,8.363636364,2.29,0,0.356207187,1.03631167,-0.759832203
8855,98,14.72727273,0.8,0,0.488342455,-2.751138919,-0.211304964
8856,67,10.77272727,0.67,0,0.356207187,-2.917574094,-0.2233398
8862,94,14.27272727,1.36,0.39,0.445839305,-1.246386289,0.187718859
8863,146,25.77272727,1.27,0.01,0.675177132,-2.181674845,-0.170127329
8864,104,18.63636364,1.15,0.28,0.67880233,-0.277397404,-0.07759315
8868,62,7.227272727,1.13,0,0.758228458,0.931989594,-0.680349088
8869,71,9.090909091,1.01,0,0.564575034,-0.716780882,-0.029824738
8870,82,7.090909091,0.57,0,0.705265638,-0.493913696,-0.048086245
8871,70,7.772727273,1.48,0,0.34585958,-0.043010514,0.065352641
8872,99,9.863636364,1.31,0,0.331481467,0.958769188,2.66447092
8885,80,11.40909091,0.25,0,0.34585958,1.785749946,-1.333274459
8886,68,12,0.71,0,0.604798977,0.741059158,-0.533915978
8906,150,16.90909091,0.23,0,0.399541046,0.357039706,-0.240078595
8908,115,14.45454545,0.76,0,0.511289606,-0.678660607,0.048942918
8909,61,9.318181818,0.54,0,0.652281367,-0.696863303,-0.578261211
8911,92,13.86363636,1.13,0,0.554492307,-2.133139298,-0.16661775
8913,173,31.59090909,1.65,0,0.624329779,-2.017298395,-0.158241358
8914,59,8.727272727,1.9,0,0.453017968,-0.46872054,-0.042862781
8915,145,30.72727273,1.29,0,0.342302301,-1.362357891,-0.110882969
8916,99,17.31818182,0.96,0,0.300902863,-0.82942433,-0.171696913
8923,119,9.954545455,1.06,0,0.186139405,0.885645144,2.4265963
8925,59,6.136363636,0.21,0,0.231542658,1.08816253,3.019787194
8936,61,10.31818182,2.57,0,0.34585958,-0.879545177,-0.182130608
8937,70,10.59090909,3.02,0,0.538203357,-0.900279553,-0.079488347
8941,66,7.636363636,1.95,0,0.542121726,1.189373285,-1.082310435
8952,59,4.090909091,0.23,0,0.333955199,1.094013535,3.036925292
9033,71,7.727272727,1.52,0,0.356207187,0.468478932,1.204680476
9042,118,19.72727273,1.76,0.1,0.666072335,-0.123261253,0.797532599
9043,105,17.13636364,1.79,0.26,0.796453036,-0.922500361,0.345627165
9044,66,10.86363636,1.44,0.16,0.610462028,-0.347837328,-0.185339644
9049,134,13.04545455,1.21,0,0.613735778,0.169816224,0.597728362
9052,81,9.409090909,1.08,0,0.560433312,1.488992815,4.19385368
9090,152,15.13636364,0.52,0,0.749652744,-0.976314463,0.254068657
9091,123,15.36363636,0.82,0,0.444388502,-0.300179609,0.324604354
9092,64,10.09090909,1.17,0,0.144491549,-0.868250724,-0.033626827
9093,127,25.5,1.74,0,0.519758975,-0.885380454,0.231978182
9094,139,17.59090909,1.69,0,0.597509517,0.105075181,0.140239537
9096,99,16.31818182,0.74,0,0.601805726,-1.609600514,-0.128760948
9101,70,12.09090909,1.52,0,0.606202139,0.13979097,-0.557403056
9103,99,11.18181818,1.35,0,0.635205554,0.515983386,1.190755406
9104,155,21.81818182,0.56,0,0.288983099,0.624366453,-0.235429861
9105,133,14.72727273,0.37,0,0.327103576,0.054408886,-0.008166412
9106,65,6.045454545,1.14,0,0.327103576,0.11067212,0.156633456
9107,80,7.363636364,1.07,0,0.440329167,0.075476167,0.053541473
9119,75,9.818181818,1.62,0,0.327103576,-0.935344742,0.098984408
9120,60,8.409090909,1.4,0,0.356207187,-1.348952506,-0.109913633
9132,110,12.22727273,0.47,0,0.340806822,2.155061289,6.144825703
9230,60,7.318181818,1.01,0,0.623362577,0.062056482,0.014234056
9231,154,16.59090909,0.69,0,0.244171228,0.055713284,-0.004345718
9232,99,9.590909091,0.82,0,0.484785175,0.673068695,1.803941542
9250,107,10.72727273,0.29,0,0.647314676,0.981486524,-0.546028738
9251,78,8.136363636,0.11,0,0.559583892,0.434378153,-0.299255095
9254,110,16.04545455,1.54,0,0.612242819,0.496795531,-0.221806924
9268,75,10.77272727,0.86,0,0.720457448,0.453157628,-0.972307746
9269,120,13.95454545,0.64,0,0.684375773,-0.498626145,-0.048427
9270,146,18.68181818,0.47,0,0.620540124,-1.296514913,0.174117429
9271,107,11.90909091,0.8,0,0.534310781,0.175142235,0.442538281
9272,97,18.22727273,1.1,0,0,-0.363262513,0.282768443
9273,111,29.77272727,1.97,0,0.720173358,-1.441050557,-0.116573193
9274,156,30.68181818,1.43,0,0.298754759,-0.371899895,-0.039263494
9278,64,11.45454545,0.91,0,0.61719785,1.553619703,-1.155657043
9279,77,12.5,0.82,0,0.657714965,1.223625745,-0.792883352
9280,80,12.09090909,1.09,0,0.458457895,0.973426804,-0.439187442
9283,89,12.45454545,1.06,0,0.528381981,0.597931982,-0.494215066
9284,118,26.77272727,1.04,0,0.356207187,-0.732740505,0.695985769
9285,118,11.09090909,0.56,0,0.378034895,0.38931835,0.414347018
9286,67,6.681818182,0.76,0,0.559583892,-0.281926656,0.033255457
9295,87,9.909090909,2.13,0,0.488342455,-0.418035505,-0.05152185
9303,79,11.72727273,1.74,0,0.534310781,-1.289762272,-0.10563362
9387,63,11.09090909,0.23,0,0.534794485,0.0593202,0.006219252
9412,72,5.818181818,1.14,0,0.347771635,0.367297871,0.90831242
9413,75,5.409090909,1.17,0,0.554492307,1.456134987,4.097610266
9434,65,10.5,1.17,0,0.30612141,0.942115981,-0.68775717
9448,94,12.86363636,1.28,0,0.356207187,0.053845202,-0.138799148
9449,100,11.68181818,1.39,0,0.703486932,0.189596686,-0.063438098
9450,100,14.13636364,1.31,0,0.356207187,0.595541033,-0.531169615
9451,59,10.59090909,1.68,0,0.622347294,-0.491071134,-0.155234823
9452,109,17.86363636,2.04,0,0.342302301,-0.95551822,-0.066274869
9454,163,24.31818182,2.7,0,0,-0.721250897,-0.064524874
9455,141,21.81818182,1.11,0,0.398226518,1.198494023,-0.883928099
9456,90,14.45454545,1.07,0,0.684604601,0.97798614,-0.37271547
9457,104,10.81818182,0.43,0,0.684604601,1.693510638,-0.975132098
9459,99,11.68181818,1.03,0,0.156551985,0.720597626,1.309395334
9463,107,19,1.31,0,0.531346381,0.383096534,-0.521986478
9470,73,12.36363636,1.72,0,0.203243544,-2.080507901,-0.162812002
9471,86,11.36363636,1.92,0,0,1.023428667,-1.061590287
9472,60,9.5,2.14,0,0.564575034,0.534141342,-0.967069868
9482,62,7.954545455,1.08,0,0.519758975,-1.088219641,-0.091060182
9487,75,8.136363636,0.43,0,0.280705504,0.49090328,-0.342506017
9593,74,6.181818182,1.99,0,0.327103576,0.161025811,0.304123759
9614,76,11.59090909,0.77,0,0.342302301,0.324177331,-0.21493353
9627,70,7.818181818,1.66,0,0.613777518,1.432099374,-0.830350893
9629,87,10.86363636,0.88,0,0.712414374,0.79872671,-0.441920825
9630,98,13.95454545,1.22,0,0.759863387,1.466058642,-0.514802774
9631,125,18.77272727,1.69,0,0.710383807,2.090188801,-1.122131813
9632,172,31.40909091,1.91,0,0.684604601,0.19520564,0.235563409
9633,154,47.18181818,2.36,0,0.350945343,-1.147577876,-0.054491037
9635,146,21.81818182,1.02,0,0.796453036,0.958638342,-1.258943382
9637,78,16.31818182,0.85,0,0.520405894,-0.077367759,-0.001799172
9639,71,5.409090909,1.37,0,0.256379586,0.173667288,0.341151736
9640,76,6.545454545,1.57,0,0.257155976,0.737765055,1.993442762
9641,61,5.136363636,1.68,0,0.297307069,0.144082315,0.2544948
9643,127,30,1.16,0,0.534310781,-0.431314983,-0.048358171
9644,135,25.45454545,0.4,0,0.475491274,-1.586215514,-0.127069991
9646,76,8.818181818,0.39,0,0.210758096,0.911282205,2.501689464
9647,64,4.545454545,0.8,0,0.231542658,0.406536848,1.023246767
9650,62,8.681818182,1.45,0,0.267155391,-1.623610995,-0.129774038
9652,94,24.09090909,1.1,0,0.282287517,1.348990052,-1.17253862
9653,89,15.54545455,0.81,0,0.445378291,0.736609841,-1.081296772
9659,59,6.772727273,1,0,0.288983099,-0.034384986,1.15905982
9661,111,10.81818182,0.48,0,0.680256379,-1.353216586,0.381843699
9662,63,6.454545455,0.74,0,0.702066767,-0.410876566,0.088940793
9664,59,7.181818182,0.65,0,0.610515981,-1.837493834,-0.16492159
9774,61,5.636363636,2.64,0,0.356207187,0.125208616,0.199212106
9775,96,8.545454545,2.18,0,0.163551788,0.928054314,-0.676997707
9777,74,4.818181818,1.41,0,0.327103576,0.070823145,-0.021076344
9781,98,9.909090909,1.9,0,0.738579708,-1.162616166,-0.096439754
9790,104,27.27272727,1.37,0,0.784040065,1.428305426,-1.059771225
9797,129,13.72727273,0.12,0,0.64716315,0.390317412,-0.17249726
9798,101,10.13636364,0.75,0,0.49113259,0.449493978,-0.310821161
9811,87,15.63636364,1.45,0,0.61382742,1.367136857,-0.575947282
9812,133,24.36363636,1.54,0,0.481465348,-0.202597428,-0.311802254
9813,107,21.77272727,1.53,0,0.327103576,-0.612010109,-0.056625732
9816,187,32.04545455,0.85,0,0.801466171,0.074293093,-0.66534789
9817,162,43.04545455,1.28,0,0.356207187,-2.35992788,-0.183016708
9818,96,26.31818182,1.32,0,0.257155976,-1.077172975,-0.090261404
9822,174,34.86363636,1.25,0,0.295249937,-0.818293051,-0.071541939
9823,125,20.27272727,1.04,0,0.267155391,-0.66608437,-0.060535812
9824,110,23.40909091,0.77,0,0.488342455,-1.216033787,-0.100302353
9830,70,10,1.29,0,0.534310781,-0.909922576,-0.078167619
9831,64,7.090909091,0.78,0,0.796453036,1.126599082,-0.835488746
9833,91,11.09090909,0.75,0,0.601773482,0.336538997,-0.98756643
9837,110,11.40909091,1.02,0,0.587749845,0.118961854,-0.174799953
9838,95,13.40909091,0.78,0,0.550907743,-0.193821822,-0.418749428
9839,120,11.72727273,0.52,0,0.41164694,0.162765218,0.271708257
9840,127,13.18181818,0.35,0,0.519758975,0.095399096,0.083316464
9841,79,7.863636364,0.7,0,0.559583892,-1.00708805,-0.041223282
9845,78,8.181818182,0.71,0,0.550359247,0.481501965,-0.835042925
9952,89,15.63636364,2.16,0,0.821822557,-0.648846242,0.424201978
9953,60,13.72727273,2.48,0,0.684604601,-1.083025133,-0.09068457
9959,67,7.727272727,1.13,0,0.534310781,-1.138087887,-0.094666128
9960,165,22.63636364,0.87,0,0.327103576,-0.976063688,-0.082950247
9961,66,9.454545455,1.38,0,0.356207187,0.019662807,-0.01094981
9981,128,13.72727273,0.18,0,0.554492307,1.134806302,-0.834112324
9990,64,5.454545455,0.93,0,0,0.046137227,-0.012519046
9992,60,7.272727273,1.87,0,0.356207187,-0.296818774,-0.032704071
9993,94,15.63636364,0.98,0,0.445839305,-0.453587905,-0.308622705
9998,118,17.31818182,1.45,0,0.551610063,-0.193093967,-0.026334136
10002,158,23.36363636,0.87,0,0.358546127,-0.707127205,-0.063503597
10003,125,23.95454545,1.1,0,0.311681289,-1.832091374,-0.14484914
10004,131,28.40909091,0.9,0,0.758739909,-0.404087239,0.117107053
10005,145,15.77272727,0.89,0,0.327103576,-0.30017498,-0.034077105
10006,89,10.68181818,0.37,0,0.244171228,1.261070824,3.698064536
10009,66,6.909090909,1.19,0,0.218069051,-0.827800099,-0.026062902
10011,80,7.681818182,0.66,0,0.679248135,1.047607188,-0.779385645
10019,72,7.227272727,0.85,0,0.534310781,0.638770824,-0.459667512
10022,70,7.590909091,1.13,0,0.387192832,-0.572029386,-0.106734068
10025,66,7.409090909,1.06,0,0.580959518,-0.599716973,-0.177459046
10029,64,14.5,2.11,0,0.344835986,1.322607734,-0.881256316
