ori,ori,trip,f_size,cluster,mrt_km_o,cycle_km_o,smooth_entro_o,ori_far_pc1,ori_far_pc2
6180,6180,303,57.31818182,2,0.66,0.23,0.519758975,-1.7138934521541198,-0.13630231267506965
6181,6181,462,102.1818182,2,0.3,0.0,0.694679554,-1.0752707576317206,0.12151106567105165
6182,6182,226,64.54545455,2,0.52,0.0,0.560818803,-0.5861010854860204,-0.1080226812616526
6183,6183,36,7.863636363999999,0,1.58,0.0,0.14449154949999998,-0.0557028642623929,-0.016399460371234777
6201,6201,1,0.0455,0,2.76,0.0,0.0,0.06153007445605128,-0.01396563188134107
6202,6202,11,1.545454545,0,2.48,0.0,0.7078097720000001,0.6778114157061007,-0.4470399186993424
6203,6203,1,0.0455,0,2.57,0.0,0.4452589840000001,1.136965707642239,-0.832139279451874
6204,6204,1,0.5,0,2.55,0.0,0.493144452,1.1190359483718595,-0.8005866242313631
6205,6205,43,7.409090909,0,1.65,0.0,0.684604601,-0.12255673439631228,-0.2834166885539268
6206,6206,92,16.95454545,1,1.25,0.0,0.59688376,-0.7947535704706717,-0.06983981175098962
6207,6207,76,13.68181818,1,0.98,0.0,0.6754545390000001,-0.7539955119953924,-0.06689261888833675
6208,6208,133,13.72727273,1,0.69,0.0,0.17810359350000002,-0.35381583712439024,-0.03795584599779647
6209,6209,82,10.22727273,1,0.86,0.0,0.387118359,1.1069142863693928,-0.8138546957252466
6210,6210,102,12.95454545,1,1.13,0.0,0.4879066365,0.20619754660887876,0.6403707206946679
6211,6211,16,2.545454545,0,1.43,0.0,0.17810359350000002,0.13919411546963306,0.24017684056859945
6212,6212,31,5.681818182000001,0,1.64,0.0,0.67880233,1.0502959333172068,2.9088726662269506
6213,6213,17,1.863636364,0,1.97,0.0,0.7544863559999999,1.7204543073275258,4.8718243585816365
6217,6217,65,10.27272727,1,2.88,0.0,0.354080706,0.8623227778501452,2.3582830773312997
6219,6219,6,0.590909091,0,2.93,0.0,0.0,0.15272763260848313,0.279817679811187
6220,6220,91,11.04545455,1,2.57,0.0,0.452221407,-0.4881445189334007,-0.04766907933341243
6221,6221,81,12.09090909,1,2.1,0.0,0.35620718700000004,-3.246820250235529,0.6602549891389341
6222,6222,42,7.545454545,0,1.84,0.0,0.0,-1.2096827814862772,-0.09984311551368072
6223,6223,44,8.409090909,0,1.51,0.0,0.5343107810000001,-1.6877102841358924,-0.13440902215065073
6224,6224,73,9.863636364,1,1.41,0.0,0.638494704,-2.145698479274772,-0.1675258974481137
6225,6225,147,18.54545455,1,1.22,0.0,0.339401165,-1.6315306615332947,-0.13034670444085786
6226,6226,203,27.31818182,2,0.72,0.0,0.347339777,-1.4243568830026607,-0.1153660820987848
6227,6227,107,15.13636364,1,1.15,0.0,0.35620718700000004,-1.3690382757356998,-0.11136602393585827
6230,6230,145,22.09090909,1,1.05,0.0,0.704653669,1.8453845175388808,-1.3789046124497597
6241,6241,74,9.318181818,1,2.43,0.0,0.456184617,-1.7666713682683148,-0.14011865485367914
6242,6242,72,13.86363636,1,2.2,0.06,0.542121726,-2.048817981902303,-0.16052052179805495
6243,6243,55,7.590909091,0,1.54,0.26,0.34165538149999997,-0.8506681463028881,-0.0739344723647041
6244,6244,111,22.45454545,1,1.72,0.28,0.556709737,-0.7424792366143266,-1.0140619320117947
6245,6245,147,24.31818182,1,1.34,0.25,0.6375856010000001,-1.07740768400302,-0.0807641937883499
6246,6246,50,6.727272727000001,0,0.82,0.23,0.17810359350000002,-0.5058270228743779,-0.048947691498913086
6250,6250,115,29.36363636,1,1.37,0.0,0.34585958,0.6491061558503264,-0.4635569652183114
6251,6251,118,19.54545455,1,1.71,0.0,0.257155976,3.0065623450891894,-2.267394638270536
6252,6252,23,3.909090909,0,2.14,0.0,0.3898192315,0.4967924665472168,-0.3470122030544694
6264,6264,1,0.13636363599999998,0,10.8,0.0,0.163551788,0.9233671000099932,2.53708716325991
6265,6265,3,0.272727273,0,10.5,0.0,0.0,3.2972940511224755,9.490524002864179
6266,6266,0,0.0,0,10.27,0.0,0.423431276,1.34328184453607,3.7670536762195104
6267,6267,8,0.772727273,0,10.23,0.0,0.5291369770000001,0.13176063741565647,0.21840354205885032
6344,6344,2,0.227272727,0,3.09,0.0,0.163551788,0.05550339832379455,-0.004960489989134486
6348,6348,52,11.04545455,0,1.54,0.0,0.35857222850000003,-0.3749223661040199,-0.03948204753661284
6349,6349,200,52.5,2,1.66,0.0,0.516078542,-1.0326265650526378,-0.08704027757482205
6350,6350,113,21.0,1,1.03,0.0,0.2556713605,0.018959020786445124,-0.011000700396894908
6353,6353,20,2.045454545,0,0.64,0.0,0.35620718700000004,0.5025706385072731,1.3045380252095815
6354,6354,29,3.727272727,0,0.44,0.0,0.737310983,1.1578309809576612,3.2238520978650334
6356,6356,1,0.181818182,0,0.72,0.0,0.35620718700000004,0.38302669238094,-0.2599628698444477
6357,6357,1,0.0455,0,1.7,0.0,0.35620718700000004,0.054314777018359885,-0.008444755014234894
6358,6358,176,29.13636364,1,0.53,0.0,0.601773482,0.3838812369286151,-0.04437512799597513
6359,6359,113,20.77272727,1,0.65,0.0,0.3080433375,1.0959111132843895,-0.9766651337831652
6360,6360,59,10.59090909,1,0.82,0.06,0.462640092,-0.1726533572818292,-0.326364038813857
6361,6361,259,57.36363636,2,0.5,0.22,0.519758975,-0.8827522008640949,-0.2286815748012333
6362,6362,213,37.40909091,2,0.83,0.0,0.69743207,-1.6818957822584972,-0.1791261070278253
6363,6363,21,10.90909091,0,0.98,0.0,0.288983099,-0.2817521018905693,-0.03274495681213927
6381,6381,1,0.272727273,0,3.01,0.0,0.0,0.059622856214202526,-0.012506299516615315
6382,6382,4,0.454545455,0,2.79,0.0,0.350945343,0.7716099947918209,-0.5460466048888261
6383,6383,4,0.590909091,0,2.39,0.0,0.5343107810000001,1.8375677678195663,-1.340572978128709
6384,6384,6,0.5,0,2.07,0.0,0.327103576,1.1864851555516822,-0.8747393612234697
6385,6385,29,2.136363636,0,1.78,0.0,0.5343107810000001,-1.333955183301856,-0.10882918475634913
6386,6386,39,4.363636364,0,1.48,0.0,0.70263493,-0.2983575690798275,-0.2502433828240875
6387,6387,8,1.227272727,0,1.64,0.0,0.33772726950000004,0.0801907295603705,-0.10323839337784584
6389,6389,100,11.36363636,1,0.85,0.0,0.445839305,0.7925170049714423,-0.7224244647389311
6390,6390,35,5.318181818,0,1.46,0.0,0.619606086,-0.7699387988941216,-0.06804546922304194
6391,6391,41,6.454545455,0,1.34,0.0,0.35620718700000004,-0.6026043842481247,-0.055945609441448746
6392,6392,87,15.72727273,1,1.35,0.0,0.646508857,-1.345173336828331,-0.10964036328747136
6393,6393,81,16.09090909,1,2.08,0.0,0.6868138205,-1.0285185832951658,-0.08674323166614929
6394,6394,14,3.909090909,0,2.65,0.0,0.5343107810000001,0.05426188005784265,-0.008447969997849986
6398,6398,183,19.63636364,1,3.17,0.0,0.177658788,-1.356444396024443,-0.1104553673985594
6399,6399,68,10.77272727,1,2.59,0.0,0.319247352,-1.4693340406376725,0.1273668343968519
6400,6400,75,12.13636364,1,2.68,0.0,0.421006323,-0.4967132738319722,-0.4665532614746776
6401,6401,136,17.86363636,1,2.2,0.0,0.643395288,0.020361073903909267,0.9999917989962626
6402,6402,110,14.04545455,1,1.66,0.0,0.29238083649999996,-1.7731926002493343,-0.14059020156294694
6403,6403,151,20.77272727,1,1.27,0.0,0.7023505440000001,-1.3961018292254133,-0.0385876330974103
6404,6404,145,22.22727273,1,1.09,0.0,0.71667678,-1.3808397967308392,-0.11221938544880712
6405,6405,158,18.68181818,1,0.8,0.0,0.0,-1.3804766310124557,-0.1121931251348172
6406,6406,143,16.86363636,1,0.46,0.0,0.3492943765,-1.1240044608703308,-0.0936477631232682
6407,6407,97,11.59090909,1,0.74,0.0,0.210758096,-2.0194032471364567,-0.15839355845382927
6408,6408,141,19.5,1,1.11,0.0,0.804264557,-0.4752600223830957,-0.04673740845181342
6409,6409,55,9.681818182,0,1.34,0.0,0.694626725,1.5721556873089917,-1.2042490632443337
6410,6410,38,6.318181817999999,0,1.67,0.0,0.6833107629999999,0.5082179429368892,-0.35575455204841344
6420,6420,90,13.81818182,1,2.73,0.0,0.370758993,0.09318168422920836,0.10540245995128797
6421,6421,33,4.545454545,0,2.65,0.0,0.557585435,-0.05013605526306096,0.11524781394788827
6422,6422,34,6.272727272999999,0,2.01,0.0,0.600499672,-1.06546853861128,-0.08941506267716368
6423,6423,97,16.5,1,1.6,0.0,0.6833107629999999,0.2386646538121385,-0.7723916095254267
6424,6424,153,24.31818182,1,1.19,0.29,0.516078542,0.8644627799224012,-1.1720139929528643
6425,6425,152,21.36363636,1,0.94,0.29,0.327103576,-1.975846586157944,-0.3702529240002331
6426,6426,97,12.22727273,1,0.58,0.04,0.35620718700000004,-1.961606518648992,-0.15421430870408345
6427,6427,306,28.68181818,2,0.67,0.42,0.272215138,-0.06275003432279673,-0.01690903737467604
6428,6428,270,31.09090909,2,0.61,0.19,0.35620718700000004,0.08948636015797988,-0.03535674047455364
6429,6429,128,15.81818182,1,0.9,0.0,0.564575034,-0.13978382589618302,-0.5748712361647353
6430,6430,228,31.36363636,2,1.25,0.09,0.35620718700000004,-1.6409294914840848,-0.13102632868167038
6431,6431,183,34.22727273,1,1.89,0.17,0.519758975,-0.8120712568589482,-0.3624616902210688
6432,6432,155,35.59090909,1,2.05,0.0,0.300249836,-1.734313586394545,-0.13777888138661154
6445,6445,0,0.0,0,10.68,0.0,0.0,0.8905280920347185,2.4408988758636503
6446,6446,0,0.0,0,9.97,0.0,0.327103576,1.057627592158382,2.9303477274784133
6447,6447,7,0.545454545,0,9.85,0.0,0.35620718700000004,0.0548220408990173,-0.006956244667332903
6512,6512,0,0.0,0,4.6,0.0,0.327103576,0.052986310301414964,-0.008540205747603306
6513,6513,1,0.0455,0,4.78,0.0,0.49113259,0.05087784712630645,-0.008692667563826018
6533,6533,44,5.227272727,0,0.84,0.0,0.3416553815,0.09668430514358363,-0.01946991790034605
6534,6534,20,2.818181818,0,0.96,0.0,0.519758975,1.1230034724916311,-0.8261655417076751
6538,6538,88,25.0,1,0.39,0.0,0.5291369770000001,0.2418522126595627,-0.0999630216070212
6539,6539,31,4.454545455,0,0.43,0.0,0.288983099,1.4493710653829075,-1.0758898682966371
6540,6540,17,1.772727273,0,0.66,0.0,0.3758115955,1.042380310254143,-0.7644757007560444
6541,6541,3,0.272727273,0,1.27,0.0,0.2598794875,1.6413213541063083,-1.2227630800801879
6542,6542,77,12.77272727,1,0.73,0.0,0.35620718700000004,0.515248510634327,-0.4148050777525433
6543,6543,17,2.909090909,0,1.26,0.0,0.3080433375,-0.023611731884386623,-0.02634239274067619
6562,6562,13,1.772727273,0,2.94,0.0,0.548104693,0.3920771400497105,-0.12601551942717246
6563,6563,10,1.772727273,0,2.67,0.0,0.406117399,2.063546227858072,-1.4639893946786526
6564,6564,4,2.090909091,0,2.16,0.0,0.327103576,1.1471243198874193,-0.8983346931140254
6565,6565,64,11.81818182,1,1.92,0.0,0.7827317429999999,-0.3799115830361835,-0.3128177770337032
6566,6566,48,13.18181818,0,1.54,0.0,0.5544923070000001,-0.4902729762635841,-0.35029567063251765
6567,6567,41,8.727272727,0,2.2,0.0,0.0,0.16492840017081856,-0.4696646865481701
6568,6568,82,10.31818182,1,1.03,0.1,0.5383323175,-0.7986090007073746,-0.0701185957976575
6569,6569,123,12.68181818,1,0.84,0.03,0.722125947,-0.5140269861548592,-0.03728745410556274
6570,6570,97,13.5,1,1.54,0.0,0.6451902860000001,-0.32600607998613035,-0.22286566606505068
6571,6571,25,3.272727273,0,1.01,0.0,0.327103576,-0.32739387692771305,-0.036045288541872084
6572,6572,102,12.40909091,1,0.92,0.0,0.5413776260000001,-0.9667602149102124,-0.08227751790739384
6573,6573,87,13.40909091,1,1.62,0.0,0.619141285,-1.0657150515361038,-0.08943288789160639
6574,6574,48,13.40909091,0,2.25,0.0,0.26715539050000003,-0.3677061435846502,-0.03896024644254698
6576,6576,78,9.681818182,1,2.03,0.0,0.288983099,0.06700339352360285,-0.018153611779229303
6577,6577,50,5.272727273,0,2.26,0.0,0.279791946,0.13362245397424158,-0.0691280356233492
6578,6578,133,20.59090909,1,3.14,0.0,0.2441712275,-1.2836441914963614,-0.10519122452200512
6579,6579,38,5.772727272999999,0,2.81,0.0,0.638494704,-1.7416573031617602,-0.13830990151984007
6580,6580,37,4.863636364,0,2.2,0.0,0.3740549495,-1.037508258643042,-0.08739327016194495
6581,6581,18,2.727272727,0,1.91,0.0,0.327103576,-0.690350655291346,-0.062290494193499
6582,6582,74,15.45454545,1,1.49,0.0,0.5847616729999999,-1.2388857639361277,-0.10195476716403036
6583,6583,115,28.81818182,1,1.4,0.0,0.5211633975000001,-1.273987926665789,-0.10449298530617472
6584,6584,147,24.72727273,1,0.73,0.0,0.592906072,-1.3835214587733575,0.09677883094517864
6585,6585,149,23.18181818,1,0.32,0.0,0.26715539050000003,-1.0054761902870628,-0.07490370489020677
6586,6586,817,73.13636364,3,0.15,0.0,0.698588753,0.03983932710987534,0.452885979346598
6587,6587,83,9.863636364,1,0.45,0.0,0.809476447,-0.6004518344813438,0.2935307397562023
6588,6588,34,4.590909091,0,0.97,0.0,0.77019982,-0.7106508828381763,-0.3023791979351768
6589,6589,70,16.59090909,1,1.39,0.0,0.481465348,-0.05021409694362485,-0.9387423741188812
6590,6590,25,7.363636363999999,0,1.61,0.0,0.327103576,0.1835602732531621,-0.10733859501214277
6599,6599,7,0.636363636,0,3.19,0.0,0.327103576,0.11170927129430576,-0.05236088438848111
6600,6600,19,2.318181818,0,2.93,0.0,0.34893128450000005,0.2683906716449737,0.6186046994539042
6601,6601,9,0.772727273,0,2.62,0.0,0.48764607,0.8866114237205893,2.429426616478746
6604,6604,43,7.045454545,0,1.73,0.0,0.258039271,1.2725878293864912,-0.9406219203661282
6605,6605,41,4.318181818,0,1.89,0.0,0.35620718700000004,3.726262128333033,-2.8180821073436784
6606,6606,87,10.31818182,1,0.55,0.17,0.17810359350000002,-0.05050643984673371,-0.13422168182816938
6607,6607,783,68.36363636,3,0.08,0.26,0.709063489,0.12702242910187014,0.8988869094599599
6608,6608,120,12.86363636,1,0.49,0.09,0.555340934,-0.2523265550518073,-0.008345660797189042
6609,6609,79,9.136363636,1,1.66,0.0,0.282287517,-1.4098557029346566,-0.11431750971837107
6610,6610,68,9.409090909,1,1.54,0.27,0.782644085,-1.122710734552998,-0.0935542144825502
6611,6611,60,9.636363636,1,1.96,0.23,0.5343107810000001,-1.2761706438491456,-0.1179132849068372
6612,6612,110,26.77272727,1,2.1,0.0,0.600499672,-2.1127083813412426,-0.16514040155343346
6615,6615,25,1.909090909,0,3.48,0.0,0.500698736,0.07499163079024232,0.052122224164081736
6617,6617,0,0.0,0,4.05,0.0,0.0,0.05759968260965208,-0.010958242427082852
6713,6713,58,5.954545455,0,1.17,0.0,0.327103576,0.16116851147223682,-0.06677189939072453
6714,6714,12,1.272727273,0,1.08,0.0,0.2598794875,1.28904886834309,-0.9532172942878302
6719,6719,143,80.90909091,1,0.98,0.0,0.545172627,0.1276338601047721,-0.06454578663833352
6720,6720,12,1.090909091,0,1.0,0.0,0.288983099,0.949080807217436,-0.5210728136553123
6721,6721,22,3.954545455,0,1.04,0.0,0.0,0.7493544921198253,-0.5402632584038123
6722,6722,52,17.0,0,1.47,0.0,0.35620718700000004,0.20477583006639347,-0.12357194891673515
6723,6723,56,7.454545455,0,1.14,0.0,0.327103576,0.2033814798591427,-0.12250504407042327
6742,6742,34,3.681818182,0,2.89,0.0,0.543655844,0.19982069431513386,-0.11978046359284646
6743,6743,15,1.909090909,0,2.56,0.0,0.4853462165,0.3107061019232157,-0.21168275194780894
6744,6744,36,5.454545455,0,2.17,0.0,0.327103576,-0.7178369532315207,-0.3259958722659609
6745,6745,135,25.72727273,1,1.72,0.21,0.35620718700000004,-0.40949573977591386,-0.04198202923189956
6746,6746,98,19.13636364,1,1.75,0.31,0.5079725635000001,-0.484165127069299,-0.04738133168942953
6747,6747,88,17.5,1,1.21,0.3,0.258039271,-0.6249945150414057,-0.14774383401254956
6748,6748,114,16.22727273,1,0.79,0.61,0.720457448,-1.0069286132733035,-0.08518207277061669
6749,6749,242,26.36363636,2,0.46,0.31,0.412822235,-1.1483669393502658,0.34112582860863555
6750,6750,863,80.27272727,3,0.16,0.39,0.610472935,1.31348189477357,-0.28912738041062297
6751,6751,73,7.727272727000001,1,0.54,0.0016,0.638494704,-1.5829821598337048,-0.10117642069080802
6752,6752,62,6.6363636360000005,1,0.95,0.0,0.418541543,-1.6591135606188372,-0.1323412087513487
6753,6753,112,12.77272727,1,0.99,0.0,0.5525123160000001,-0.6724025315385125,-0.060992675205029816
6754,6754,31,3.045454545,0,1.34,0.0,0.0,-0.3524322344192038,-0.03785579844474765
6755,6755,52,6.954545455,0,2.22,0.0,0.365517619,0.7548645342161077,-0.5444793373955439
6756,6756,58,7.909090909,0,2.1,0.0,0.5047020289999999,0.8521741056199698,-0.6189369971595307
6757,6757,61,18.68181818,1,2.5,0.0,0.559583892,1.2935732008367686,-0.9566791450041936
6758,6758,65,8.636363636,1,2.52,0.0,0.488342455,-1.7181219476010705,-0.1366080728625568
6759,6759,44,5.409090909,0,2.16,0.0,0.646422649,-0.9489915208849312,-0.08099267338415109
6760,6760,51,6.318181817999999,0,1.93,0.0,0.327103576,0.13204274256288973,-0.387868729443122
6761,6761,36,5.909090909,0,1.78,0.0,0.163551788,0.4991188634493402,-0.7513717340443737
6762,6762,42,9.227272727,0,1.61,0.0,0.47048443,-0.5861570224507553,-0.4563785313940354
6763,6763,110,18.81818182,1,1.31,0.0,0.339976251,-1.3210952379350784,-0.18576784887824074
6764,6764,82,11.40909091,1,1.48,0.0,0.35620718700000004,0.18782525924975965,-0.01752574520570935
6765,6765,58,8.090909091,0,0.4,0.0,0.5343107810000001,-0.09534467940270823,-0.3554577601434116
6766,6766,70,7.318181817999999,1,0.8,0.0,0.6203552395,-0.3426123664254193,-0.41900805575907785
6767,6767,97,9.181818182,1,0.53,0.0,0.556138489,-1.5023186459293552,-0.10410375084365668
6768,6768,59,12.45454545,1,0.98,0.0,0.6833107629999999,-1.1561823335983776,-0.5614052249123604
6769,6769,26,3.681818182,0,1.57,0.0,0.240732674,0.8005782547630839,-0.6561556424502687
6772,6772,0,0.0,0,2.61,0.0,0.5544923070000001,0.13734336070895833,0.23475582020909855
6780,6780,24,2.454545455,0,2.99,0.0,0.327103576,0.1090396795349736,0.15185189627859594
6785,6785,2,0.318181818,0,1.18,0.0,0.17810359350000002,1.518400003985254,-1.1287082411470457
6786,6786,30,3.636363636000001,0,0.79,0.0,0.0,0.6094794371893978,-0.4461941633918996
6787,6787,83,9.409090909,1,0.49,0.0,0.6133631629999999,-1.2896394927162396,-0.10562474146627747
6788,6788,93,10.86363636,1,0.65,0.24,0.7544746809999999,-1.0824039910786063,-0.0906396559601772
6789,6789,169,23.0,1,1.6,0.27,0.0,-1.6940287830126932,-0.13486590934030138
6790,6790,293,44.5,2,1.13,0.35,0.35092525700000005,-1.7831348181072313,-0.1413091178854089
6791,6791,158,31.81818182,1,1.57,0.35,0.708059161,0.14621995693661569,-0.7840842056871279
6792,6792,81,17.63636364,1,2.11,0.0,0.300249836,-1.4994750730486548,-0.12079783723729864
6793,6793,23,2.545454545,0,2.47,0.0,0.327103576,0.010456656785890035,-0.01161550167633536
6794,6794,6,0.727272727,0,3.75,0.0,0.325260843,0.06841152235236997,-0.019231059513543692
6795,6795,11,1.090909091,0,3.11,0.0,0.250349368,0.7387004291660236,-0.5321111662398673
6797,6797,0,0.0,0,4.54,0.0,0.31168128850000004,0.3274678494130248,-0.2174513124826648
6798,6798,0,0.0,0,4.26,0.0,0.0,0.1664534113853684,-0.09424906145233147
6891,6891,24,4.590909091,0,1.76,0.0,0.37792301899999997,-0.2978784745019653,-0.033911045974350164
6892,6892,49,9.954545455,0,1.48,0.0,0.8877406590000001,0.029555464643397505,0.12123233638176895
6893,6893,143,14.36363636,1,1.27,0.0,0.806237949,0.4475451867709302,1.152837143707626
6894,6894,88,9.272727273,1,1.1,0.0,0.327103576,-1.1114286236397262,-0.08143493011467072
6899,6899,37,5.227272727,0,0.48,0.0,0.5529719679999999,0.07114685306572231,-0.021324032698591427
6900,6900,26,3.227272727,0,0.8,0.0,0.801155422,0.6291887618610768,-0.3914565741464909
6901,6901,39,7.090909091,0,0.91,0.0,0.0,0.24973231916076144,-0.15797097997689044
6902,6902,1,0.5,0,1.26,0.0,0.17810359350000002,0.1142223134959177,-0.054283770683433416
6922,6922,84,10.72727273,1,2.67,0.0,0.327103576,0.1609878435005307,-0.09006701247076472
6923,6923,88,11.18181818,1,2.84,0.0,0.564575034,1.6172457082334062,-1.2002883763245356
6924,6924,59,7.727272727000001,1,2.2,0.0,0.288983099,0.08468261102076306,-0.2120949103355651
6925,6925,97,19.36363636,1,1.92,0.28,0.7947945009999999,-0.3695405343772273,-0.039092890235049416
6926,6926,118,22.68181818,1,1.78,0.32,0.46145282,-0.4885141184328521,-0.047695804870584085
6927,6927,103,16.18181818,1,1.6,0.06,0.516078542,-0.8435801800465063,-0.07337043712012274
6928,6928,289,57.54545455,2,0.95,0.36,0.360228724,-1.689226998363165,-0.13451869492488291
6929,6929,125,22.40909091,1,0.88,0.0,0.514454455,-2.0602255137849688,-0.16134539417428626
6930,6930,137,17.72727273,1,0.81,0.0,0.288983099,-1.4580401722322236,-0.11780170227603752
6931,6931,96,10.18181818,1,0.54,0.34,0.5343107810000001,-0.43975828463061867,-0.04417029725883702
6932,6932,85,9.363636364,1,1.07,0.0,0.35620718700000004,-2.440070260718897,-0.18881175957436536
6933,6933,76,10.09090909,1,1.49,0.0,0.7273558520000001,-1.5711918671088427,-0.1259836392969017
6934,6934,31,3.454545455,0,1.63,0.0,0.0,-0.4716897219733645,-0.17767239926470116
6935,6935,18,3.3636363639999995,0,2.32,0.0,0.34585958,1.4855891310231344,-1.1036025831904028
6936,6936,93,16.68181818,1,2.17,0.0,0.720420959,1.111932346521157,-0.6152370465260363
6937,6937,26,3.954545455,0,2.73,0.0,0.35620718700000004,1.2142363998922148,-0.8959735798036639
6938,6938,11,2.181818182,0,2.0,0.0,0.6170656085,-0.833384757189227,-0.19765952817443186
6939,6939,22,3.5909090910000003,0,2.02,0.0,0.689893477,-0.8438355867598961,-0.12055965575605783
6940,6940,67,8.681818182,1,1.84,0.0,0.767854127,0.856014582958203,-0.6452148678997766
6941,6941,49,9.863636364,0,1.39,0.0,0.0,0.9718529234977054,-0.7105107711875077
6942,6942,55,13.36363636,0,1.12,0.0,0.35620718700000004,1.4678351886394332,-1.0900179277201951
6943,6943,27,3.3636363639999995,0,0.97,0.0,0.327103576,1.3340188887713325,-1.008961063675316
6944,6944,57,10.22727273,0,1.14,0.0,0.5851549570000001,-2.0236218049700616,-0.2358254877881113
6945,6945,114,21.54545455,1,1.09,0.0,0.594574033,-1.330691938680252,-0.18848626899484092
6946,6946,53,5.727272727000001,0,0.83,0.0,0.542121726,0.10433067188229407,-0.2488783701566429
6947,6947,60,10.45454545,1,1.13,0.0,0.6736095590000001,-1.2852170966708265,-0.13201522836438345
6948,6948,58,8.136363636,0,0.99,0.0,0.257155976,-1.316287309574117,-0.10755163049354677
6952,6952,2,0.13636363599999998,0,2.95,0.0,0.353028415,0.17519057779613031,0.3456135841546634
6958,6958,0,0.0,0,3.59,0.0,0.801466171,0.06209229276278212,0.014338950249685694
6959,6959,10,1.136363636,0,3.28,0.0,0.606338224,0.3037348410288917,0.1935619653949944
6960,6960,11,1.181818182,0,3.02,0.0,0.837876602,0.4621418455042913,1.1861186026928396
6967,6967,27,2.818181818,0,1.26,0.0,0.35620718700000004,-0.045527695229431016,-0.015663699477019868
6968,6968,144,21.81818182,1,0.94,0.0,0.801466171,-0.7908293978864614,-0.0695560569828614
6969,6969,262,55.13636364,2,1.77,0.0,0.271060863,-1.6689873989049864,-0.1330551805844667
6970,6970,120,27.18181818,1,1.61,0.06,0.17546262850000002,-1.2421588000304864,-0.10219143860956427
6971,6971,151,25.54545455,1,1.86,0.18,0.5343107810000001,-1.706134137593753,-0.1357412408932707
6972,6972,169,26.18181818,1,2.32,0.26,0.258039271,-1.3073648658792991,-0.10690645348172376
6973,6973,92,12.18181818,1,2.51,0.1,0.5979901479999999,-0.4473903648148789,-0.06453632108102654
6974,6974,7,0.636363636,0,2.71,0.0,0.650521686,0.09420957061698597,-0.03897076520281829
6975,6975,2,0.227272727,0,3.43,0.0,0.26715539050000003,0.6611625322226862,-0.4727820553812726
6976,6976,0,0.0,0,3.54,0.0,0.327103576,0.5771462343172953,-0.4084959133931776
6977,6977,0,0.0,0,3.82,0.0,0.6233625770000001,0.2408042547427017,-0.15113955760804762
6978,6978,0,0.0,0,4.81,0.0,0.327103576,0.17230553329324716,-0.09872688717520704
6979,6979,0,0.0,0,4.73,0.0,0.327103576,0.14430481060626818,-0.07730177705607978
6984,6984,0,0.0,0,1.33,0.0,0.0,0.05515591544312594,-0.0059782973241245905
7071,7071,25,5.409090909,0,1.54,0.0,0.7558460379999999,-0.3866269099246599,-0.0403283966832415
7072,7072,77,15.81818182,1,1.27,0.0,0.531145826,-1.4234926779585353,-0.11530359190584645
7073,7073,72,9.090909091,1,0.86,0.0,0.703486932,-0.6942441874375422,-0.0625720333683529
7074,7074,100,10.5,1,0.74,0.0,0.654207152,-0.959261069116124,-0.0817352587864463
7078,7078,23,5.863636364,0,0.58,0.0,0.647233735,0.1575768294521195,-0.0874570315634117
7079,7079,98,22.90909091,1,0.66,0.0,0.5607713089999999,0.93285665043056,-0.6806722754444076
7080,7080,186,26.86363636,1,0.35,0.0,0.590499874,0.4432295976379124,-0.306027890702707
7081,7081,10,0.954545455,0,0.74,0.0,0.0,0.330715326292633,-0.21993616083935666
7102,7102,31,3.818181818,0,2.36,0.0,0.327103576,0.5264850948668925,-0.3697318963490716
7103,7103,19,2.409090909,0,2.81,0.0,0.577537454,3.5984223832933777,-2.7202638958033942
7104,7104,65,11.72727273,1,2.4,0.0,0.34585958,-0.02483961333269881,-0.6501570301656165
7105,7105,166,28.59090909,1,2.06,0.0,0.488342455,-0.08150164783936498,-0.018264956267446068
7106,7106,67,7.5,1,1.88,0.0,0.357547577,0.06070388796083225,0.01027219280643856
7107,7107,108,13.45454545,1,1.53,0.25,0.529100134,0.04969310094747062,-0.008778335910477884
7108,7108,380,57.04545455,2,1.38,0.36,0.0,-0.5071565814004079,-0.0490438311469969
7109,7109,220,31.5,2,1.6,0.31,0.616086675,-0.5555597966169479,-0.01792762972082392
7110,7110,196,33.04545455,2,0.9,0.28,0.6338435579999999,-0.5169428621362739,-0.04975147174165755
7111,7111,190,25.72727273,2,1.15,0.32,0.6065565555000001,-1.0631371600691322,-0.06120095973478967
7112,7112,83,8.590909091,1,1.47,0.0,0.527358337,-1.420819651017443,-0.11511030679322888
7113,7113,17,2.590909091,0,1.4,0.0,0.479449255,-1.58288234526642,-0.1268289713631459
7114,7114,22,7.181818182000001,0,1.98,0.0,0.0,1.0060419920304782,-0.7366709730642143
7115,7115,7,0.909090909,0,2.01,0.0,0.17292979,1.9575421778304667,-1.4647234768167263
7116,7116,123,30.31818182,1,1.87,0.0,0.735375763,1.1952204254722696,-0.47346709148410104
7117,7117,31,7.0,0,1.91,0.0,0.564575034,1.3714416535948508,-1.01626118486075
7118,7118,14,1.818181818,0,1.92,0.0,0.745788762,1.6153535840581768,-1.1396971841106218
7119,7119,50,4.590909091,0,1.65,0.0,0.733364305,1.0150445127966257,-0.7178836968304956
7120,7120,19,2.272727273,0,1.29,0.0,0.327103576,1.4487117156766385,-1.058259209806767
